"wz11cd","lsoa11cd","msoa11cd","date","Welsh Language Skills: All categories: All usual residents (Workplace population); measures: Value","Welsh Language Skills: No skills in Welsh; measures: Value","Welsh Language Skills: Can understand spoken Welsh only; measures: Value","Welsh Language Skills: Can speak Welsh: Total; measures: Value","Welsh Language Skills: Can speak but cannot read or write Welsh; measures: Value","Welsh Language Skills: Can speak and read but cannot write Welsh; measures: Value","Welsh Language Skills: Can speak, read and write Welsh; measures: Value","Welsh Language Skills: Can speak and other combinations of skills in Welsh; measures: Value","Welsh Language Skills: Can read but cannot speak or write Welsh; measures: Value","Welsh Language Skills: Can read and write but cannot speak Welsh; measures: Value","Welsh Language Skills: Can write but cannot speak or read Welsh; measures: Value","Welsh Language Skills: Works in Wales but lives in England; measures: Value"
"E33020414","E01008952","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020414","E01008955","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020415","E01008956","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020416","E01008957","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020417","E01008956","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020417","E01008955","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020417","E01008951","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020418","E01008957","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020419","E01008952","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020419","E01008955","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020420","E01008951","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020421","E01008952","E02001938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020422","E01008954","E02001939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020422","E01008958","E02001939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020422","E01009493","E02001939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020423","E01009493","E02001939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020423","E01008950","E02001939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020423","E01008954","E02001939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020424","E01008937","E02001941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020424","E01008940","E02001941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020424","E01008944","E02001941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020425","E01008937","E02001941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020425","E01008941","E02001941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020425","E01008940","E02001941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020426","E01008960","E02001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020426","E01008959","E02001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020427","E01008961","E02001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020427","E01008962","E02001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020427","E01008959","E02001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020428","E01008961","E02001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020428","E01008960","E02001942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020429","E01008942","E02001943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020429","E01008943","E02001943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020430","E01008969","E02001943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020430","E01008943","E02001943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020431","E01008971","E02001943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020432","E01008973","E02001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020432","E01008975","E02001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020432","E01008972","E02001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020433","E01008974","E02001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020433","E01008973","E02001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020433","E01008972","E02001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020434","E01008974","E02001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020434","E01008973","E02001944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020435","E01009498","E02001945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020435","E01009499","E02001945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020435","E01009172","E02001945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020436","E01009172","E02001945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020436","E01009173","E02001945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020436","E01009174","E02001945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020437","E01009205","E02001946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020438","E01009205","E02001946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020438","E01009211","E02001946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020439","E01009218","E02001946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020440","E01009206","E02001946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020440","E01009219","E02001946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020441","E01008976","E02001947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020441","E01008978","E02001947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020442","E01008980","E02001947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020442","E01008978","E02001947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020443","E01008980","E02001947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020443","E01008979","E02001947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020444","E01008945","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020445","E01008945","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020445","E01008946","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020445","E01008947","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020445","E01008949","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020446","E01008947","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020446","E01008948","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020447","E01008948","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020447","E01008949","E02001948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020448","E01008977","E02001949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020448","E01009120","E02001949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020449","E01009119","E02001949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020450","E01009120","E02001949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020450","E01009109","E02001949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020451","E01009209","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020451","E01009207","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020452","E01009208","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020452","E01009162","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020453","E01009208","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020453","E01009209","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020454","E01009213","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020454","E01009162","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020455","E01009209","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020455","E01009213","E02001950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020456","E01033633","E02001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020456","E01009160","E02001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020456","E01009161","E02001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020457","E01033633","E02001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020457","E01009157","E02001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020458","E01033633","E02001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020458","E01009161","E02001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020458","E01009155","E02001951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020459","E01009215","E02001952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020460","E01009210","E02001952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020460","E01009214","E02001952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020461","E01009212","E02001952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020461","E01009215","E02001952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020462","E01009117","E02001952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020462","E01009214","E02001952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020463","E01009116","E02001953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020463","E01009118","E02001953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020464","E01009108","E02001953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020464","E01009111","E02001953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020464","E01009118","E02001953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020465","E01009112","E02001953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020465","E01009111","E02001953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020466","E01009114","E02001954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020466","E01009113","E02001954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020466","E01009115","E02001954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020467","E01009110","E02001954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020467","E01009107","E02001954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020468","E01009163","E02001955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020469","E01009165","E02001955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020469","E01009169","E02001955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020470","E01009158","E02001955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020471","E01009159","E02001956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020472","E01009171","E02001956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020472","E01009164","E02001956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020472","E01009167","E02001956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020473","E01009216","E02001957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020473","E01009168","E02001957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020473","E01009166","E02001957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020473","E01009170","E02001957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020474","E01009217","E02001957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020474","E01009216","E02001957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023213","E01009039","E02006807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023213","E01009041","E02006807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023213","E01032589","E02006807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023214","E01009040","E02006807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023214","E01009039","E02006807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023214","E01009042","E02006807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023218","E01009279","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023218","E01009267","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023218","E01032591","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023219","E01009278","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023219","E01009279","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023220","E01009267","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023220","E01009262","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023220","E01032591","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023221","E01009262","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023221","E01009278","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023222","E01009276","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023222","E01032591","E02006809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023236","E01033557","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023237","E01033557","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023238","E01033557","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023239","E01033640","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023240","E01033624","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023240","E01033640","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023240","E01008995","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023241","E01008995","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023242","E01033624","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023242","E01033626","E02006895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023243","E01033616","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023243","E01033615","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023244","E01033615","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023244","E01033616","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023245","E01033615","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023246","E01033615","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023246","E01033567","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023247","E01009378","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023248","E01009378","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023249","E01033615","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023249","E01033567","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023250","E01033616","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023250","E01033567","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023251","E01009378","E02006896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023252","E01033639","E02006897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023252","E01033564","E02006897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023253","E01009146","E02006897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023254","E01009143","E02006897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023254","E01033639","E02006897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023255","E01009141","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023256","E01009141","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023256","E01033619","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023257","E01033565","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023258","E01033565","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023259","E01009141","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023260","E01033619","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023261","E01033618","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023261","E01009141","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023262","E01033627","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023262","E01033619","E02006898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023263","E01033623","E02006899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023264","E01033623","E02006899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023264","E01033622","E02006899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023265","E01033622","E02006899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023266","E01009327","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023266","E01009331","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023267","E01009200","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023268","E01009328","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023268","E01009344","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023268","E01009333","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023269","E01009344","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023269","E01009332","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023270","E01009200","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023271","E01009328","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023271","E01009335","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023271","E01009327","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023271","E01009331","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023272","E01009335","E02006900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023273","E01009340","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023274","E01009393","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023275","E01009391","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023275","E01009393","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023275","E01033641","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023276","E01009339","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023277","E01009382","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023278","E01033641","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023279","E01009382","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023279","E01009392","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023279","E01009393","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33023280","E01009391","E02006901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
