"wz11cd","lsoa11cd","msoa11cd","date","Highest Level of Qualification: All categories: Highest level of qualification; measures: Value","Highest Level of Qualification: No qualifications; measures: Value","Highest Level of Qualification: Level 1 qualifications; measures: Value","Highest Level of Qualification: Level 2 qualifications; measures: Value","Highest Level of Qualification: Apprenticeship; measures: Value","Highest Level of Qualification: Level 3 qualifications; measures: Value","Highest Level of Qualification: Level 4 qualifications and above; measures: Value","Highest Level of Qualification: Other qualifications; measures: Value","Highest Level of Qualification: No qualifications; measures: Value:value%","Highest Level of Qualification: Level 1 qualifications; measures: Value:value%","Highest Level of Qualification: Level 2 qualifications; measures: Value:value%","Highest Level of Qualification: Apprenticeship; measures: Value:value%","Highest Level of Qualification: Level 3 qualifications; measures: Value:value%","Highest Level of Qualification: Level 4 qualifications and above; measures: Value:value%","Highest Level of Qualification: Other qualifications; measures: Value:value%"
"E33020010","E01009474","E02001836",2011,306,26,29,43,10,59,129,10,8.49673202614379,9.47712418300654,14.0522875816993,3.26797385620915,19.281045751634,42.156862745098,3.26797385620915
"E33020010","E01009472","E02001836",2011,306,26,29,43,10,59,129,10,8.49673202614379,9.47712418300654,14.0522875816993,3.26797385620915,19.281045751634,42.156862745098,3.26797385620915
"E33020011","E01009473","E02001836",2011,1444,224,303,309,32,221,281,74,15.5124653739612,20.983379501385,21.398891966759,2.21606648199446,15.3047091412742,19.4598337950139,5.12465373961219
"E33020011","E01009469","E02001836",2011,1444,224,303,309,32,221,281,74,15.5124653739612,20.983379501385,21.398891966759,2.21606648199446,15.3047091412742,19.4598337950139,5.12465373961219
"E33020012","E01009133","E02001837",2011,654,148,88,98,14,112,159,35,22.6299694189602,13.4556574923547,14.9847094801223,2.14067278287462,17.1253822629969,24.3119266055046,5.35168195718654
"E33020012","E01009134","E02001837",2011,654,148,88,98,14,112,159,35,22.6299694189602,13.4556574923547,14.9847094801223,2.14067278287462,17.1253822629969,24.3119266055046,5.35168195718654
"E33020012","E01009131","E02001837",2011,654,148,88,98,14,112,159,35,22.6299694189602,13.4556574923547,14.9847094801223,2.14067278287462,17.1253822629969,24.3119266055046,5.35168195718654
"E33020012","E01009130","E02001837",2011,654,148,88,98,14,112,159,35,22.6299694189602,13.4556574923547,14.9847094801223,2.14067278287462,17.1253822629969,24.3119266055046,5.35168195718654
"E33020013","E01009128","E02001837",2011,357,75,61,57,14,58,61,31,21.0084033613445,17.0868347338936,15.9663865546218,3.92156862745098,16.2464985994398,17.0868347338936,8.68347338935574
"E33020013","E01009131","E02001837",2011,357,75,61,57,14,58,61,31,21.0084033613445,17.0868347338936,15.9663865546218,3.92156862745098,16.2464985994398,17.0868347338936,8.68347338935574
"E33020013","E01009127","E02001837",2011,357,75,61,57,14,58,61,31,21.0084033613445,17.0868347338936,15.9663865546218,3.92156862745098,16.2464985994398,17.0868347338936,8.68347338935574
"E33020014","E01009137","E02001837",2011,337,65,62,70,10,52,60,18,19.2878338278932,18.3976261127596,20.7715133531157,2.9673590504451,15.4302670623145,17.8041543026706,5.34124629080119
"E33020014","E01009134","E02001837",2011,337,65,62,70,10,52,60,18,19.2878338278932,18.3976261127596,20.7715133531157,2.9673590504451,15.4302670623145,17.8041543026706,5.34124629080119
"E33020015","E01009440","E02001838",2011,383,56,50,60,10,42,154,11,14.621409921671,13.0548302872063,15.6657963446475,2.61096605744125,10.9660574412533,40.2088772845953,2.87206266318538
"E33020015","E01009436","E02001838",2011,383,56,50,60,10,42,154,11,14.621409921671,13.0548302872063,15.6657963446475,2.61096605744125,10.9660574412533,40.2088772845953,2.87206266318538
"E33020016","E01009438","E02001838",2011,280,30,33,24,20,43,117,13,10.7142857142857,11.7857142857143,8.57142857142857,7.14285714285714,15.3571428571429,41.7857142857143,4.64285714285714
"E33020016","E01009436","E02001838",2011,280,30,33,24,20,43,117,13,10.7142857142857,11.7857142857143,8.57142857142857,7.14285714285714,15.3571428571429,41.7857142857143,4.64285714285714
"E33020017","E01009440","E02001838",2011,281,24,25,46,13,54,101,18,8.54092526690392,8.89679715302491,16.3701067615658,4.62633451957295,19.2170818505338,35.9430604982206,6.40569395017794
"E33020018","E01009450","E02001838",2011,367,46,59,68,22,60,97,15,12.5340599455041,16.0762942779292,18.5286103542234,5.99455040871935,16.3487738419619,26.4305177111717,4.08719346049046
"E33020018","E01009434","E02001838",2011,367,46,59,68,22,60,97,15,12.5340599455041,16.0762942779292,18.5286103542234,5.99455040871935,16.3487738419619,26.4305177111717,4.08719346049046
"E33020019","E01009225","E02001839",2011,365,53,62,59,7,72,105,7,14.5205479452055,16.986301369863,16.1643835616438,1.91780821917808,19.7260273972603,28.7671232876712,1.91780821917808
"E33020019","E01009223","E02001839",2011,365,53,62,59,7,72,105,7,14.5205479452055,16.986301369863,16.1643835616438,1.91780821917808,19.7260273972603,28.7671232876712,1.91780821917808
"E33020019","E01009228","E02001839",2011,365,53,62,59,7,72,105,7,14.5205479452055,16.986301369863,16.1643835616438,1.91780821917808,19.7260273972603,28.7671232876712,1.91780821917808
"E33020020","E01009227","E02001839",2011,328,51,49,67,24,53,60,24,15.5487804878049,14.9390243902439,20.4268292682927,7.31707317073171,16.1585365853659,18.2926829268293,7.31707317073171
"E33020020","E01009228","E02001839",2011,328,51,49,67,24,53,60,24,15.5487804878049,14.9390243902439,20.4268292682927,7.31707317073171,16.1585365853659,18.2926829268293,7.31707317073171
"E33020021","E01009223","E02001839",2011,254,59,52,48,22,34,33,6,23.2283464566929,20.4724409448819,18.8976377952756,8.66141732283465,13.3858267716535,12.992125984252,2.36220472440945
"E33020022","E01009228","E02001839",2011,310,45,47,54,12,49,84,19,14.5161290322581,15.1612903225806,17.4193548387097,3.87096774193548,15.8064516129032,27.0967741935484,6.12903225806452
"E33020022","E01009225","E02001839",2011,310,45,47,54,12,49,84,19,14.5161290322581,15.1612903225806,17.4193548387097,3.87096774193548,15.8064516129032,27.0967741935484,6.12903225806452
"E33020023","E01009129","E02001840",2011,305,67,48,52,6,38,77,17,21.9672131147541,15.7377049180328,17.0491803278689,1.9672131147541,12.4590163934426,25.2459016393443,5.57377049180328
"E33020023","E01009132","E02001840",2011,305,67,48,52,6,38,77,17,21.9672131147541,15.7377049180328,17.0491803278689,1.9672131147541,12.4590163934426,25.2459016393443,5.57377049180328
"E33020024","E01009121","E02001840",2011,245,32,29,37,5,32,102,8,13.0612244897959,11.8367346938776,15.1020408163265,2.04081632653061,13.0612244897959,41.6326530612245,3.26530612244898
"E33020025","E01009122","E02001840",2011,353,43,49,61,27,80,67,26,12.1813031161473,13.8810198300283,17.2804532577904,7.64872521246459,22.6628895184136,18.9801699716714,7.36543909348442
"E33020026","E01009136","E02001840",2011,376,52,40,77,8,79,105,15,13.8297872340426,10.6382978723404,20.4787234042553,2.12765957446809,21.0106382978723,27.9255319148936,3.98936170212766
"E33020026","E01009132","E02001840",2011,376,52,40,77,8,79,105,15,13.8297872340426,10.6382978723404,20.4787234042553,2.12765957446809,21.0106382978723,27.9255319148936,3.98936170212766
"E33020027","E01009121","E02001840",2011,274,53,25,30,4,60,88,14,19.3430656934307,9.12408759124088,10.9489051094891,1.45985401459854,21.8978102189781,32.1167883211679,5.10948905109489
"E33020028","E01009463","E02001841",2011,245,28,35,49,7,30,80,16,11.4285714285714,14.2857142857143,20,2.85714285714286,12.2448979591837,32.6530612244898,6.53061224489796
"E33020028","E01009457","E02001841",2011,245,28,35,49,7,30,80,16,11.4285714285714,14.2857142857143,20,2.85714285714286,12.2448979591837,32.6530612244898,6.53061224489796
"E33020029","E01009463","E02001841",2011,274,23,35,36,17,51,104,8,8.3941605839416,12.7737226277372,13.1386861313869,6.2043795620438,18.6131386861314,37.956204379562,2.91970802919708
"E33020029","E01009459","E02001841",2011,274,23,35,36,17,51,104,8,8.3941605839416,12.7737226277372,13.1386861313869,6.2043795620438,18.6131386861314,37.956204379562,2.91970802919708
"E33020030","E01009461","E02001841",2011,318,25,39,45,11,49,138,11,7.86163522012579,12.2641509433962,14.1509433962264,3.45911949685535,15.4088050314465,43.3962264150943,3.45911949685535
"E33020030","E01009463","E02001841",2011,318,25,39,45,11,49,138,11,7.86163522012579,12.2641509433962,14.1509433962264,3.45911949685535,15.4088050314465,43.3962264150943,3.45911949685535
"E33020031","E01009459","E02001841",2011,323,21,35,63,6,59,126,13,6.5015479876161,10.8359133126935,19.5046439628483,1.85758513931889,18.266253869969,39.0092879256966,4.02476780185759
"E33020031","E01009457","E02001841",2011,323,21,35,63,6,59,126,13,6.5015479876161,10.8359133126935,19.5046439628483,1.85758513931889,18.266253869969,39.0092879256966,4.02476780185759
"E33020032","E01009245","E02001842",2011,299,50,49,52,7,62,58,21,16.7224080267559,16.3879598662207,17.3913043478261,2.34113712374582,20.7357859531773,19.3979933110368,7.02341137123746
"E33020032","E01009246","E02001842",2011,299,50,49,52,7,62,58,21,16.7224080267559,16.3879598662207,17.3913043478261,2.34113712374582,20.7357859531773,19.3979933110368,7.02341137123746
"E33020032","E01009235","E02001842",2011,299,50,49,52,7,62,58,21,16.7224080267559,16.3879598662207,17.3913043478261,2.34113712374582,20.7357859531773,19.3979933110368,7.02341137123746
"E33020033","E01009247","E02001842",2011,295,27,40,44,11,50,110,13,9.15254237288136,13.5593220338983,14.9152542372881,3.72881355932203,16.9491525423729,37.2881355932203,4.40677966101695
"E33020033","E01009246","E02001842",2011,295,27,40,44,11,50,110,13,9.15254237288136,13.5593220338983,14.9152542372881,3.72881355932203,16.9491525423729,37.2881355932203,4.40677966101695
"E33020033","E01009243","E02001842",2011,295,27,40,44,11,50,110,13,9.15254237288136,13.5593220338983,14.9152542372881,3.72881355932203,16.9491525423729,37.2881355932203,4.40677966101695
"E33020034","E01009245","E02001842",2011,348,42,60,62,11,73,80,20,12.0689655172414,17.2413793103448,17.816091954023,3.16091954022989,20.9770114942529,22.9885057471264,5.74712643678161
"E33020034","E01009243","E02001842",2011,348,42,60,62,11,73,80,20,12.0689655172414,17.2413793103448,17.816091954023,3.16091954022989,20.9770114942529,22.9885057471264,5.74712643678161
"E33020035","E01009230","E02001843",2011,250,41,44,51,10,37,53,14,16.4,17.6,20.4,4,14.8,21.2,5.6
"E33020035","E01009229","E02001843",2011,250,41,44,51,10,37,53,14,16.4,17.6,20.4,4,14.8,21.2,5.6
"E33020036","E01009229","E02001843",2011,365,64,66,63,17,51,68,36,17.5342465753425,18.0821917808219,17.2602739726027,4.65753424657534,13.972602739726,18.6301369863014,9.86301369863014
"E33020036","E01009231","E02001843",2011,365,64,66,63,17,51,68,36,17.5342465753425,18.0821917808219,17.2602739726027,4.65753424657534,13.972602739726,18.6301369863014,9.86301369863014
"E33020036","E01009230","E02001843",2011,365,64,66,63,17,51,68,36,17.5342465753425,18.0821917808219,17.2602739726027,4.65753424657534,13.972602739726,18.6301369863014,9.86301369863014
"E33020037","E01009231","E02001843",2011,322,39,45,51,4,64,110,9,12.111801242236,13.9751552795031,15.8385093167702,1.24223602484472,19.8757763975155,34.1614906832298,2.79503105590062
"E33020038","E01009230","E02001843",2011,648,95,119,143,16,98,137,40,14.6604938271605,18.3641975308642,22.0679012345679,2.46913580246914,15.1234567901235,21.141975308642,6.17283950617284
"E33020038","E01009226","E02001843",2011,648,95,119,143,16,98,137,40,14.6604938271605,18.3641975308642,22.0679012345679,2.46913580246914,15.1234567901235,21.141975308642,6.17283950617284
"E33020038","E01009229","E02001843",2011,648,95,119,143,16,98,137,40,14.6604938271605,18.3641975308642,22.0679012345679,2.46913580246914,15.1234567901235,21.141975308642,6.17283950617284
"E33020039","E01009226","E02001843",2011,317,47,42,43,6,70,95,14,14.8264984227129,13.2492113564669,13.5646687697161,1.89274447949527,22.0820189274448,29.9684542586751,4.41640378548896
"E33020040","E01009462","E02001844",2011,487,73,81,113,12,77,98,33,14.9897330595483,16.6324435318275,23.2032854209446,2.46406570841889,15.8110882956879,20.1232032854209,6.77618069815195
"E33020041","E01009003","E02001844",2011,465,100,98,98,17,60,72,20,21.505376344086,21.0752688172043,21.0752688172043,3.65591397849462,12.9032258064516,15.4838709677419,4.3010752688172
"E33020042","E01009003","E02001844",2011,493,43,39,70,7,104,215,15,8.72210953346856,7.91075050709939,14.1987829614604,1.41987829614604,21.0953346855984,43.6105476673428,3.04259634888438
"E33020043","E01009458","E02001844",2011,284,36,29,55,12,38,102,12,12.6760563380282,10.2112676056338,19.3661971830986,4.22535211267606,13.3802816901408,35.9154929577465,4.22535211267606
"E33020043","E01009460","E02001844",2011,284,36,29,55,12,38,102,12,12.6760563380282,10.2112676056338,19.3661971830986,4.22535211267606,13.3802816901408,35.9154929577465,4.22535211267606
"E33020044","E01009456","E02001844",2011,344,32,39,58,17,48,145,5,9.30232558139535,11.3372093023256,16.8604651162791,4.94186046511628,13.953488372093,42.1511627906977,1.45348837209302
"E33020044","E01009458","E02001844",2011,344,32,39,58,17,48,145,5,9.30232558139535,11.3372093023256,16.8604651162791,4.94186046511628,13.953488372093,42.1511627906977,1.45348837209302
"E33020044","E01009460","E02001844",2011,344,32,39,58,17,48,145,5,9.30232558139535,11.3372093023256,16.8604651162791,4.94186046511628,13.953488372093,42.1511627906977,1.45348837209302
"E33020045","E01009001","E02001844",2011,475,49,61,88,12,91,157,17,10.3157894736842,12.8421052631579,18.5263157894737,2.52631578947368,19.1578947368421,33.0526315789474,3.57894736842105
"E33020045","E01009460","E02001844",2011,475,49,61,88,12,91,157,17,10.3157894736842,12.8421052631579,18.5263157894737,2.52631578947368,19.1578947368421,33.0526315789474,3.57894736842105
"E33020046","E01009462","E02001844",2011,306,33,28,40,16,55,125,9,10.7843137254902,9.15032679738562,13.0718954248366,5.22875816993464,17.9738562091503,40.8496732026144,2.94117647058824
"E33020047","E01009236","E02001845",2011,304,44,49,58,13,55,61,24,14.4736842105263,16.1184210526316,19.0789473684211,4.27631578947368,18.0921052631579,20.0657894736842,7.89473684210526
"E33020047","E01009234","E02001845",2011,304,44,49,58,13,55,61,24,14.4736842105263,16.1184210526316,19.0789473684211,4.27631578947368,18.0921052631579,20.0657894736842,7.89473684210526
"E33020047","E01009244","E02001845",2011,304,44,49,58,13,55,61,24,14.4736842105263,16.1184210526316,19.0789473684211,4.27631578947368,18.0921052631579,20.0657894736842,7.89473684210526
"E33020048","E01009244","E02001845",2011,695,61,73,89,17,107,331,17,8.77697841726619,10.5035971223022,12.8057553956835,2.44604316546763,15.3956834532374,47.6258992805755,2.44604316546763
"E33020048","E01009248","E02001845",2011,695,61,73,89,17,107,331,17,8.77697841726619,10.5035971223022,12.8057553956835,2.44604316546763,15.3956834532374,47.6258992805755,2.44604316546763
"E33020049","E01009234","E02001845",2011,347,64,67,67,21,40,62,26,18.4438040345821,19.3083573487032,19.3083573487032,6.05187319884726,11.5273775216138,17.8674351585014,7.49279538904899
"E33020049","E01009248","E02001845",2011,347,64,67,67,21,40,62,26,18.4438040345821,19.3083573487032,19.3083573487032,6.05187319884726,11.5273775216138,17.8674351585014,7.49279538904899
"E33020049","E01009244","E02001845",2011,347,64,67,67,21,40,62,26,18.4438040345821,19.3083573487032,19.3083573487032,6.05187319884726,11.5273775216138,17.8674351585014,7.49279538904899
"E33020050","E01009405","E02001846",2011,297,54,35,56,14,50,70,18,18.1818181818182,11.7845117845118,18.8552188552189,4.71380471380471,16.8350168350168,23.5690235690236,6.06060606060606
"E33020050","E01009406","E02001846",2011,297,54,35,56,14,50,70,18,18.1818181818182,11.7845117845118,18.8552188552189,4.71380471380471,16.8350168350168,23.5690235690236,6.06060606060606
"E33020051","E01009407","E02001846",2011,358,57,52,46,12,65,92,34,15.9217877094972,14.5251396648045,12.8491620111732,3.35195530726257,18.1564245810056,25.6983240223464,9.49720670391061
"E33020051","E01009405","E02001846",2011,358,57,52,46,12,65,92,34,15.9217877094972,14.5251396648045,12.8491620111732,3.35195530726257,18.1564245810056,25.6983240223464,9.49720670391061
"E33020052","E01009403","E02001846",2011,387,75,51,58,12,63,99,29,19.3798449612403,13.1782945736434,14.9870801033592,3.10077519379845,16.2790697674419,25.5813953488372,7.49354005167959
"E33020052","E01009406","E02001846",2011,387,75,51,58,12,63,99,29,19.3798449612403,13.1782945736434,14.9870801033592,3.10077519379845,16.2790697674419,25.5813953488372,7.49354005167959
"E33020052","E01009404","E02001846",2011,387,75,51,58,12,63,99,29,19.3798449612403,13.1782945736434,14.9870801033592,3.10077519379845,16.2790697674419,25.5813953488372,7.49354005167959
"E33020053","E01009439","E02001847",2011,301,30,54,57,10,55,80,15,9.96677740863787,17.9401993355482,18.936877076412,3.32225913621263,18.2724252491694,26.578073089701,4.98338870431894
"E33020053","E01009442","E02001847",2011,301,30,54,57,10,55,80,15,9.96677740863787,17.9401993355482,18.936877076412,3.32225913621263,18.2724252491694,26.578073089701,4.98338870431894
"E33020054","E01009441","E02001847",2011,340,61,55,57,25,60,59,23,17.9411764705882,16.1764705882353,16.7647058823529,7.35294117647059,17.6470588235294,17.3529411764706,6.76470588235294
"E33020055","E01009443","E02001847",2011,579,81,110,115,29,86,136,22,13.9896373056995,18.9982728842832,19.8618307426598,5.00863557858376,14.853195164076,23.4887737478411,3.79965457685665
"E33020055","E01009442","E02001847",2011,579,81,110,115,29,86,136,22,13.9896373056995,18.9982728842832,19.8618307426598,5.00863557858376,14.853195164076,23.4887737478411,3.79965457685665
"E33020056","E01009123","E02001848",2011,449,36,52,44,3,62,229,23,8.01781737193764,11.5812917594655,9.79955456570156,0.66815144766147,13.8084632516704,51.0022271714922,5.12249443207127
"E33020057","E01009124","E02001848",2011,303,73,37,43,6,50,73,21,24.0924092409241,12.2112211221122,14.1914191419142,1.98019801980198,16.5016501650165,24.0924092409241,6.93069306930693
"E33020057","E01009125","E02001848",2011,303,73,37,43,6,50,73,21,24.0924092409241,12.2112211221122,14.1914191419142,1.98019801980198,16.5016501650165,24.0924092409241,6.93069306930693
"E33020057","E01009123","E02001848",2011,303,73,37,43,6,50,73,21,24.0924092409241,12.2112211221122,14.1914191419142,1.98019801980198,16.5016501650165,24.0924092409241,6.93069306930693
