"wz11cd","lsoa11cd","msoa11cd","date","Employment Status: All categories: Employment status; measures: Value","Employment Status: Employee: Part-time; measures: Value","Employment Status: Employee: Full-time; measures: Value","Employment Status: Self-employed with employees: Part-time; measures: Value","Employment Status: Self-employed with employees: Full-time; measures: Value","Employment Status: Self-employed without employees: Part-time; measures: Value","Employment Status: Self-employed without employees: Full-time; measures: Value","Employment Status: Full-time student; measures: Value","Employment Status: Employee: Part-time; measures: Value:value%","Employment Status: Employee: Full-time; measures: Value:value%","Employment Status: Self-employed with employees: Part-time; measures: Value:value%","Employment Status: Self-employed with employees: Full-time; measures: Value:value%","Employment Status: Self-employed without employees: Part-time; measures: Value:value%","Employment Status: Self-employed without employees: Full-time; measures: Value:value%","Employment Status: Full-time student; measures: Value:value%"
"E33020047","E01009234","E02001845",2011,304,81,122,5,15,22,47,12,26.6447368421053,40.1315789473684,1.64473684210526,4.93421052631579,7.23684210526316,15.4605263157895,3.94736842105263
"E33020047","E01009244","E02001845",2011,304,81,122,5,15,22,47,12,26.6447368421053,40.1315789473684,1.64473684210526,4.93421052631579,7.23684210526316,15.4605263157895,3.94736842105263
"E33020048","E01009244","E02001845",2011,695,212,401,4,11,14,38,15,30.5035971223022,57.6978417266187,0.575539568345324,1.58273381294964,2.01438848920863,5.46762589928058,2.15827338129496
"E33020048","E01009248","E02001845",2011,695,212,401,4,11,14,38,15,30.5035971223022,57.6978417266187,0.575539568345324,1.58273381294964,2.01438848920863,5.46762589928058,2.15827338129496
"E33020049","E01009234","E02001845",2011,347,56,174,5,20,30,57,5,16.1383285302594,50.1440922190202,1.44092219020173,5.76368876080692,8.64553314121038,16.4265129682997,1.44092219020173
"E33020049","E01009248","E02001845",2011,347,56,174,5,20,30,57,5,16.1383285302594,50.1440922190202,1.44092219020173,5.76368876080692,8.64553314121038,16.4265129682997,1.44092219020173
"E33020049","E01009244","E02001845",2011,347,56,174,5,20,30,57,5,16.1383285302594,50.1440922190202,1.44092219020173,5.76368876080692,8.64553314121038,16.4265129682997,1.44092219020173
"E33020050","E01009405","E02001846",2011,297,66,137,3,8,29,43,11,22.2222222222222,46.1279461279461,1.01010101010101,2.69360269360269,9.76430976430976,14.4781144781145,3.7037037037037
"E33020050","E01009406","E02001846",2011,297,66,137,3,8,29,43,11,22.2222222222222,46.1279461279461,1.01010101010101,2.69360269360269,9.76430976430976,14.4781144781145,3.7037037037037
"E33020051","E01009407","E02001846",2011,358,71,201,7,8,19,44,8,19.8324022346369,56.145251396648,1.95530726256983,2.23463687150838,5.3072625698324,12.2905027932961,2.23463687150838
"E33020051","E01009405","E02001846",2011,358,71,201,7,8,19,44,8,19.8324022346369,56.145251396648,1.95530726256983,2.23463687150838,5.3072625698324,12.2905027932961,2.23463687150838
"E33020052","E01009403","E02001846",2011,387,95,185,1,10,29,56,11,24.5478036175711,47.8036175710594,0.258397932816538,2.58397932816537,7.49354005167959,14.4702842377261,2.84237726098191
"E33020052","E01009406","E02001846",2011,387,95,185,1,10,29,56,11,24.5478036175711,47.8036175710594,0.258397932816538,2.58397932816537,7.49354005167959,14.4702842377261,2.84237726098191
"E33020052","E01009404","E02001846",2011,387,95,185,1,10,29,56,11,24.5478036175711,47.8036175710594,0.258397932816538,2.58397932816537,7.49354005167959,14.4702842377261,2.84237726098191
"E33020053","E01009439","E02001847",2011,301,52,136,3,9,27,47,27,17.2757475083056,45.1827242524917,0.996677740863787,2.99003322259136,8.97009966777409,15.6146179401993,8.97009966777409
"E33020053","E01009442","E02001847",2011,301,52,136,3,9,27,47,27,17.2757475083056,45.1827242524917,0.996677740863787,2.99003322259136,8.97009966777409,15.6146179401993,8.97009966777409
"E33020054","E01009441","E02001847",2011,340,43,198,1,16,17,57,8,12.6470588235294,58.2352941176471,0.294117647058824,4.70588235294118,5,16.7647058823529,2.35294117647059
"E33020055","E01009443","E02001847",2011,579,63,392,4,10,31,67,12,10.880829015544,67.7029360967185,0.690846286701209,1.72711571675302,5.35405872193437,11.5716753022453,2.07253886010363
"E33020055","E01009442","E02001847",2011,579,63,392,4,10,31,67,12,10.880829015544,67.7029360967185,0.690846286701209,1.72711571675302,5.35405872193437,11.5716753022453,2.07253886010363
"E33020056","E01009123","E02001848",2011,449,137,279,1,5,10,12,5,30.5122494432071,62.1380846325167,0.22271714922049,1.11358574610245,2.2271714922049,2.67260579064588,1.11358574610245
"E33020057","E01009124","E02001848",2011,303,91,124,5,7,20,48,8,30.03300330033,40.9240924092409,1.65016501650165,2.31023102310231,6.6006600660066,15.8415841584158,2.64026402640264
"E33020057","E01009125","E02001848",2011,303,91,124,5,7,20,48,8,30.03300330033,40.9240924092409,1.65016501650165,2.31023102310231,6.6006600660066,15.8415841584158,2.64026402640264
"E33020057","E01009123","E02001848",2011,303,91,124,5,7,20,48,8,30.03300330033,40.9240924092409,1.65016501650165,2.31023102310231,6.6006600660066,15.8415841584158,2.64026402640264
"E33020058","E01009232","E02001848",2011,549,151,321,0,14,19,27,17,27.5045537340619,58.4699453551913,0,2.55009107468124,3.4608378870674,4.91803278688525,3.09653916211293
"E33020059","E01033632","E02001849",2011,309,132,144,0,3,6,19,5,42.7184466019417,46.6019417475728,0,0.970873786407767,1.94174757281553,6.14886731391586,1.61812297734628
"E33020059","E01009007","E02001849",2011,309,132,144,0,3,6,19,5,42.7184466019417,46.6019417475728,0,0.970873786407767,1.94174757281553,6.14886731391586,1.61812297734628
"E33020060","E01009002","E02001849",2011,293,42,131,0,12,26,79,3,14.3344709897611,44.7098976109215,0,4.09556313993174,8.87372013651877,26.962457337884,1.02389078498294
"E33020060","E01009006","E02001849",2011,293,42,131,0,12,26,79,3,14.3344709897611,44.7098976109215,0,4.09556313993174,8.87372013651877,26.962457337884,1.02389078498294
"E33020060","E01009007","E02001849",2011,293,42,131,0,12,26,79,3,14.3344709897611,44.7098976109215,0,4.09556313993174,8.87372013651877,26.962457337884,1.02389078498294
"E33020061","E01033632","E02001849",2011,335,73,204,2,9,12,29,6,21.7910447761194,60.8955223880597,0.597014925373134,2.6865671641791,3.58208955223881,8.65671641791045,1.7910447761194
"E33020062","E01009007","E02001849",2011,335,70,183,3,25,11,34,9,20.8955223880597,54.6268656716418,0.895522388059702,7.46268656716418,3.28358208955224,10.1492537313433,2.6865671641791
"E33020062","E01009006","E02001849",2011,335,70,183,3,25,11,34,9,20.8955223880597,54.6268656716418,0.895522388059702,7.46268656716418,3.28358208955224,10.1492537313433,2.6865671641791
"E33020063","E01009237","E02001850",2011,339,84,192,4,13,14,26,6,24.7787610619469,56.6371681415929,1.17994100294985,3.83480825958702,4.12979351032448,7.66961651917404,1.76991150442478
"E33020063","E01009240","E02001850",2011,339,84,192,4,13,14,26,6,24.7787610619469,56.6371681415929,1.17994100294985,3.83480825958702,4.12979351032448,7.66961651917404,1.76991150442478
"E33020064","E01009237","E02001850",2011,320,79,134,4,12,24,52,15,24.6875,41.875,1.25,3.75,7.5,16.25,4.6875
"E33020064","E01009238","E02001850",2011,320,79,134,4,12,24,52,15,24.6875,41.875,1.25,3.75,7.5,16.25,4.6875
"E33020065","E01009238","E02001850",2011,647,95,419,4,14,32,56,27,14.6831530139104,64.7604327666152,0.618238021638331,2.16383307573416,4.94590417310665,8.65533230293663,4.17310664605873
"E33020065","E01009241","E02001850",2011,647,95,419,4,14,32,56,27,14.6831530139104,64.7604327666152,0.618238021638331,2.16383307573416,4.94590417310665,8.65533230293663,4.17310664605873
"E33020065","E01009240","E02001850",2011,647,95,419,4,14,32,56,27,14.6831530139104,64.7604327666152,0.618238021638331,2.16383307573416,4.94590417310665,8.65533230293663,4.17310664605873
"E33020066","E01009242","E02001850",2011,483,113,275,4,13,24,32,22,23.3954451345756,56.935817805383,0.82815734989648,2.69151138716356,4.96894409937888,6.62525879917184,4.55486542443064
"E33020066","E01009241","E02001850",2011,483,113,275,4,13,24,32,22,23.3954451345756,56.935817805383,0.82815734989648,2.69151138716356,4.96894409937888,6.62525879917184,4.55486542443064
"E33020067","E01009100","E02001851",2011,449,128,184,7,26,31,54,19,28.5077951002227,40.9799554565702,1.55902004454343,5.79064587973274,6.90423162583519,12.0267260579065,4.23162583518931
"E33020067","E01009098","E02001851",2011,449,128,184,7,26,31,54,19,28.5077951002227,40.9799554565702,1.55902004454343,5.79064587973274,6.90423162583519,12.0267260579065,4.23162583518931
"E33020067","E01009105","E02001851",2011,449,128,184,7,26,31,54,19,28.5077951002227,40.9799554565702,1.55902004454343,5.79064587973274,6.90423162583519,12.0267260579065,4.23162583518931
"E33020068","E01009005","E02001851",2011,362,80,142,2,20,34,72,12,22.0994475138122,39.2265193370166,0.552486187845304,5.52486187845304,9.39226519337017,19.8895027624309,3.31491712707182
"E33020068","E01009009","E02001851",2011,362,80,142,2,20,34,72,12,22.0994475138122,39.2265193370166,0.552486187845304,5.52486187845304,9.39226519337017,19.8895027624309,3.31491712707182
"E33020068","E01009100","E02001851",2011,362,80,142,2,20,34,72,12,22.0994475138122,39.2265193370166,0.552486187845304,5.52486187845304,9.39226519337017,19.8895027624309,3.31491712707182
"E33020069","E01009105","E02001851",2011,495,75,351,2,8,16,33,10,15.1515151515152,70.9090909090909,0.404040404040404,1.61616161616162,3.23232323232323,6.66666666666667,2.02020202020202
"E33020070","E01009100","E02001851",2011,452,82,300,2,19,8,28,13,18.141592920354,66.3716814159292,0.442477876106195,4.20353982300885,1.76991150442478,6.19469026548673,2.87610619469027
"E33020070","E01009098","E02001851",2011,452,82,300,2,19,8,28,13,18.141592920354,66.3716814159292,0.442477876106195,4.20353982300885,1.76991150442478,6.19469026548673,2.87610619469027
"E33020071","E01009409","E02001852",2011,293,72,136,4,10,24,39,8,24.5733788395904,46.4163822525597,1.36518771331058,3.41296928327645,8.19112627986348,13.3105802047782,2.73037542662116
"E33020071","E01009408","E02001852",2011,293,72,136,4,10,24,39,8,24.5733788395904,46.4163822525597,1.36518771331058,3.41296928327645,8.19112627986348,13.3105802047782,2.73037542662116
"E33020072","E01009408","E02001852",2011,386,108,231,2,16,10,9,10,27.979274611399,59.8445595854922,0.518134715025907,4.14507772020725,2.59067357512953,2.33160621761658,2.59067357512953
"E33020072","E01009410","E02001852",2011,386,108,231,2,16,10,9,10,27.979274611399,59.8445595854922,0.518134715025907,4.14507772020725,2.59067357512953,2.33160621761658,2.59067357512953
"E33020073","E01009410","E02001852",2011,777,86,634,0,8,7,32,10,11.0682110682111,81.5958815958816,0,1.02960102960103,0.900900900900901,4.11840411840412,1.28700128700129
"E33020074","E01009410","E02001852",2011,463,116,196,8,17,35,74,17,25.0539956803456,42.3326133909287,1.72786177105832,3.67170626349892,7.55939524838013,15.9827213822894,3.67170626349892
"E33020074","E01009408","E02001852",2011,463,116,196,8,17,35,74,17,25.0539956803456,42.3326133909287,1.72786177105832,3.67170626349892,7.55939524838013,15.9827213822894,3.67170626349892
"E33020074","E01009126","E02001852",2011,463,116,196,8,17,35,74,17,25.0539956803456,42.3326133909287,1.72786177105832,3.67170626349892,7.55939524838013,15.9827213822894,3.67170626349892
"E33020075","E01009011","E02001854",2011,309,84,113,6,21,20,52,13,27.1844660194175,36.5695792880259,1.94174757281553,6.79611650485437,6.47249190938511,16.8284789644013,4.20711974110032
"E33020076","E01009008","E02001854",2011,310,84,137,1,6,23,46,13,27.0967741935484,44.1935483870968,0.32258064516129,1.93548387096774,7.41935483870968,14.8387096774194,4.19354838709677
"E33020076","E01009012","E02001854",2011,310,84,137,1,6,23,46,13,27.0967741935484,44.1935483870968,0.32258064516129,1.93548387096774,7.41935483870968,14.8387096774194,4.19354838709677
"E33020076","E01009011","E02001854",2011,310,84,137,1,6,23,46,13,27.0967741935484,44.1935483870968,0.32258064516129,1.93548387096774,7.41935483870968,14.8387096774194,4.19354838709677
"E33020077","E01009104","E02001854",2011,575,89,393,2,8,23,36,24,15.4782608695652,68.3478260869565,0.347826086956522,1.39130434782609,4,6.26086956521739,4.17391304347826
"E33020077","E01009102","E02001854",2011,575,89,393,2,8,23,36,24,15.4782608695652,68.3478260869565,0.347826086956522,1.39130434782609,4,6.26086956521739,4.17391304347826
"E33020078","E01009012","E02001854",2011,269,88,108,0,6,16,46,5,32.7137546468402,40.1486988847584,0,2.23048327137546,5.94795539033457,17.1003717472119,1.85873605947955
"E33020078","E01009102","E02001854",2011,269,88,108,0,6,16,46,5,32.7137546468402,40.1486988847584,0,2.23048327137546,5.94795539033457,17.1003717472119,1.85873605947955
"E33020079","E01009099","E02001855",2011,366,84,241,5,6,6,17,7,22.9508196721311,65.8469945355191,1.36612021857923,1.63934426229508,1.63934426229508,4.6448087431694,1.91256830601093
"E33020079","E01009097","E02001855",2011,366,84,241,5,6,6,17,7,22.9508196721311,65.8469945355191,1.36612021857923,1.63934426229508,1.63934426229508,4.6448087431694,1.91256830601093
"E33020080","E01009096","E02001855",2011,261,89,125,4,9,10,17,7,34.0996168582375,47.8927203065134,1.53256704980843,3.44827586206897,3.83141762452107,6.51340996168582,2.68199233716475
"E33020081","E01009103","E02001855",2011,380,125,213,0,4,9,20,9,32.8947368421053,56.0526315789474,0,1.05263157894737,2.36842105263158,5.26315789473684,2.36842105263158
"E33020081","E01009097","E02001855",2011,380,125,213,0,4,9,20,9,32.8947368421053,56.0526315789474,0,1.05263157894737,2.36842105263158,5.26315789473684,2.36842105263158
"E33020082","E01009106","E02001855",2011,929,183,617,6,36,27,49,11,19.6986006458558,66.4155005382131,0.645855758880517,3.8751345532831,2.90635091496232,5.27448869752422,1.18406889128095
"E33020082","E01009097","E02001855",2011,929,183,617,6,36,27,49,11,19.6986006458558,66.4155005382131,0.645855758880517,3.8751345532831,2.90635091496232,5.27448869752422,1.18406889128095
"E33020083","E01009101","E02001855",2011,675,244,301,2,13,17,18,80,36.1481481481481,44.5925925925926,0.296296296296296,1.92592592592593,2.51851851851852,2.66666666666667,11.8518518518519
"E33020083","E01009099","E02001855",2011,675,244,301,2,13,17,18,80,36.1481481481481,44.5925925925926,0.296296296296296,1.92592592592593,2.51851851851852,2.66666666666667,11.8518518518519
"E33020084","E01009411","E02001856",2011,675,94,478,4,23,24,46,6,13.9259259259259,70.8148148148148,0.592592592592593,3.40740740740741,3.55555555555556,6.81481481481481,0.888888888888889
"E33020084","E01009414","E02001856",2011,675,94,478,4,23,24,46,6,13.9259259259259,70.8148148148148,0.592592592592593,3.40740740740741,3.55555555555556,6.81481481481481,0.888888888888889
"E33020084","E01008915","E02001856",2011,675,94,478,4,23,24,46,6,13.9259259259259,70.8148148148148,0.592592592592593,3.40740740740741,3.55555555555556,6.81481481481481,0.888888888888889
"E33020085","E01009413","E02001856",2011,282,69,109,7,15,27,41,14,24.468085106383,38.6524822695035,2.4822695035461,5.31914893617021,9.57446808510638,14.5390070921986,4.9645390070922
"E33020085","E01009412","E02001856",2011,282,69,109,7,15,27,41,14,24.468085106383,38.6524822695035,2.4822695035461,5.31914893617021,9.57446808510638,14.5390070921986,4.9645390070922
"E33020085","E01009414","E02001856",2011,282,69,109,7,15,27,41,14,24.468085106383,38.6524822695035,2.4822695035461,5.31914893617021,9.57446808510638,14.5390070921986,4.9645390070922
"E33020086","E01008915","E02001856",2011,567,52,440,2,14,16,32,11,9.1710758377425,77.6014109347443,0.352733686067019,2.46913580246914,2.82186948853616,5.64373897707231,1.94003527336861
"E33020087","E01009414","E02001856",2011,450,94,161,8,25,57,88,17,20.8888888888889,35.7777777777778,1.77777777777778,5.55555555555556,12.6666666666667,19.5555555555556,3.77777777777778
"E33020087","E01009413","E02001856",2011,450,94,161,8,25,57,88,17,20.8888888888889,35.7777777777778,1.77777777777778,5.55555555555556,12.6666666666667,19.5555555555556,3.77777777777778
"E33020088","E01008999","E02001857",2011,246,83,102,0,6,11,35,9,33.739837398374,41.4634146341463,0,2.4390243902439,4.47154471544715,14.2276422764228,3.65853658536585
"E33020088","E01009000","E02001857",2011,246,83,102,0,6,11,35,9,33.739837398374,41.4634146341463,0,2.4390243902439,4.47154471544715,14.2276422764228,3.65853658536585
"E33020089","E01033646","E02001857",2011,307,59,175,2,12,21,28,10,19.2182410423453,57.0032573289902,0.651465798045603,3.90879478827362,6.84039087947883,9.12052117263844,3.25732899022801
"E33020089","E01009000","E02001857",2011,307,59,175,2,12,21,28,10,19.2182410423453,57.0032573289902,0.651465798045603,3.90879478827362,6.84039087947883,9.12052117263844,3.25732899022801
"E33020090","E01033646","E02001857",2011,403,122,241,1,5,8,16,10,30.272952853598,59.8014888337469,0.248138957816377,1.24069478908189,1.98511166253102,3.97022332506203,2.48138957816377
"E33020091","E01008998","E02001857",2011,395,108,221,0,6,20,27,13,27.3417721518987,55.9493670886076,0,1.51898734177215,5.06329113924051,6.83544303797468,3.29113924050633
"E33020092","E01009000","E02001857",2011,320,69,170,1,7,23,39,11,21.5625,53.125,0.3125,2.1875,7.1875,12.1875,3.4375
"E33020092","E01008999","E02001857",2011,320,69,170,1,7,23,39,11,21.5625,53.125,0.3125,2.1875,7.1875,12.1875,3.4375
"E33020092","E01009400","E02001857",2011,320,69,170,1,7,23,39,11,21.5625,53.125,0.3125,2.1875,7.1875,12.1875,3.4375
"E33020093","E01009013","E02001857",2011,290,91,136,2,10,13,32,6,31.3793103448276,46.8965517241379,0.689655172413793,3.44827586206897,4.48275862068965,11.0344827586207,2.06896551724138
"E33020094","E01033630","E02001857",2011,369,89,247,0,6,6,13,8,24.1192411924119,66.9376693766938,0,1.6260162601626,1.6260162601626,3.5230352303523,2.1680216802168
"E33020095","E01009013","E02001857",2011,570,165,335,2,12,10,30,16,28.9473684210526,58.7719298245614,0.350877192982456,2.10526315789474,1.75438596491228,5.26315789473684,2.80701754385965
"E33020096","E01009401","E02001857",2011,501,73,343,3,19,17,32,14,14.5708582834331,68.4630738522954,0.598802395209581,3.79241516966068,3.39321357285429,6.3872255489022,2.79441117764471
"E33020097","E01009056","E02001858",2011,273,63,115,9,8,32,35,11,23.0769230769231,42.1245421245421,3.2967032967033,2.93040293040293,11.7216117216117,12.8205128205128,4.02930402930403
"E33020098","E01009263","E02001858",2011,307,73,125,7,12,35,44,11,23.7785016286645,40.7166123778502,2.28013029315961,3.90879478827362,11.400651465798,14.3322475570033,3.58306188925081
